"Date","Returns","Sigma_GARCH","Residuals_garch","Parkinson"
"2018-04-23",0.00535237673961309,0.00065419305126973,0.209263609142318,0.000213229722261437
"2018-04-24",-0.00356506617079231,0.000587810371167858,-0.147044563657969,0.000207768031696018
"2018-04-25",-0.0303671645929272,0.00053000963142227,-1.31905335386782,0.000159138007924177
"2018-04-26",0.0405826653849366,0.000600786297119936,1.65569584106395,0.000315977458784633
"2018-04-27",0.00352889646160706,0.000755247809497378,0.128408620133235,5.06026240522593e-05
"2018-04-30",0.0113836605912746,0.000670494329614354,0.439627027169805,0.000105303625094976
"2018-05-02",-0.0162391104203382,0.000614730206847895,-0.654967812621098,0.000123259729581052
"2018-05-03",-0.00665929209124157,0.000585522735342245,-0.27520491312212,0.000325480529647692
"2018-05-04",-0.00805013292052716,0.000532239242169662,-0.348939074856724,9.79290473165926e-05
"2018-05-07",0.0169193706685438,0.00049020553641777,0.764179000308754,0.000320025637912451
"2018-05-08",0.0114136445274584,0.000483976533948192,0.518814601121951,0.000274567237611094
"2018-05-09",0.0784633797297881,0.000458288720833761,3.66519787935505,0.001562996461197
"2018-05-10",0.0383977509113218,0.0012271351933477,1.0961237333285,0.00134632145284767
"2018-05-11",-0.0121118886352598,0.00125826416107235,-0.341449086814882,0.000427125311119903
"2018-05-14",0.0309622256002579,0.00111024786330871,0.92922780738451,0.000236883274721613
"2018-05-15",0.0207437194799686,0.00109252571535153,0.627582459411498,0.000528226227945239
"2018-05-16",0.0221492997227901,0.00100835305122566,0.697515225045488,0.000232381038712779
"2018-05-17",-0.0540063736592498,0.000945620532845822,-1.75625094130083,0.00232649590094139
"2018-05-18",-0.0116280379973306,0.00121118207265289,-0.334119424946019,0.000808268924496114
"2018-05-21",-0.0236697440904867,0.00106922862249062,-0.723866160376258,0.00100229249454998
"2018-05-22",-0.0116678048682431,0.00100584642512032,-0.367894520181036,0.000767328432686149
"2018-05-23",-0.0600430426870782,0.000897026502006763,-2.00474922827603,0.000926796736475712
"2018-05-24",-0.147440682479716,0.00126070186231963,-4.15251428664327,0.00107006926518509
